,customer,response,coverage,education,effective_to_date,employment_status,gender,location_code,renew_offer_type,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,day,month,year,claim_amount_bin,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate,policy_type_Personal,policy_type_Special,policy_number_L1,policy_number_L2,policy_number_L3,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,coverage_ordinal,employment_status_ordinal,location_code_ordinal,vehicle_size_ordinal
1584,SG73822,No,Premium,Bachelor,2011-02-02,Employed,F,Rural,Offer2,Medsize,8743.852187,99517,109,2,93,0,3,239.905208,2,2,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,2,2,0,1
1585,CB44654,No,Basic,Bachelor,2011-02-28,Employed,M,Urban,Offer1,Medsize,2409.760898,59665,62,33,3,1,1,167.138119,28,2,2011,Lower Bound,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,2,2,1
1586,MQ15074,No,Basic,High School or Below,2011-02-01,Employed,M,Suburban,Offer2,Medsize,2499.498786,28082,64,9,63,0,1,578.499499,1,2,2011,Upper Bound,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,1,1
1587,YJ43481,No,Basic,High School or Below,2011-01-04,Employed,F,Urban,Offer1,Medsize,8528.288669,91099,107,14,37,0,3,406.430632,4,1,2011,Q3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,2,2,1
1588,TP15362,No,Extended,College,2011-02-05,Employed,M,Suburban,Offer2,Medsize,3591.996064,28013,91,16,13,0,1,655.2,5,2,2011,Upper Bound,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,2,1,1
1589,YX90754,No,Basic,High School or Below,2011-02-20,Employed,F,Urban,Offer2,Medsize,8539.826923,55478,71,7,1,0,2,339.399593,20,2,2011,Q1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,2,2,1
1590,TQ32702,No,Extended,College,2011-01-27,Employed,F,Suburban,Offer3,Medsize,6990.917824,22568,88,31,63,0,6,422.4,27,1,2011,Q3,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,1,1
1591,TS50305,No,Basic,High School or Below,2011-02-27,Unemployed,F,Suburban,Offer1,Medsize,3979.388247,0,112,11,3,0,1,806.4,27,2,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,0,1,1
1593,TJ48439,No,Basic,College,2011-01-18,Unemployed,F,Suburban,Offer3,Small,2321.052528,0,66,0,10,0,1,508.703134,18,1,2011,Q3,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0,1,0
1594,TE61015,No,Basic,College,2011-01-25,Unemployed,M,Suburban,Offer2,Medsize,5087.020469,0,72,12,70,0,3,345.6,25,1,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,1
1595,RD89159,Yes,Premium,College,2011-01-03,Employed,M,Suburban,Offer2,Medsize,4362.931238,58842,110,6,74,0,1,528.0,3,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,2,1,1
1596,VW86720,No,Basic,Bachelor,2011-01-05,Unemployed,F,Suburban,Offer1,Small,7457.468107,0,69,15,73,0,2,678.209827,5,1,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0,1,0
1597,UM76485,No,Basic,College,2011-01-28,Unemployed,M,Suburban,Offer2,Medsize,7027.759594,0,102,11,90,0,5,489.6,28,1,2011,Q3,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
1598,LS62045,No,Basic,Bachelor,2011-01-27,Employed,F,Suburban,Offer4,Large,2831.683664,70037,70,6,61,0,1,409.985435,27,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,2,1,2
1599,ZG84862,No,Basic,High School or Below,2011-01-06,Unemployed,M,Suburban,Offer1,Small,4217.857932,0,62,19,75,0,3,446.4,6,1,2011,Q3,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,1,0
1600,CD76093,No,Basic,College,2011-01-22,Employed,M,Suburban,Offer4,Medsize,7596.291531,59847,192,28,62,0,1,921.6,22,1,2011,Upper Bound,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0,2,1,1
1601,FO99259,No,Premium,Bachelor,2011-01-26,Retired,M,Suburban,Offer4,Medsize,8365.677648,26630,118,19,27,0,8,581.077056,26,1,2011,Upper Bound,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,2,1,1,1
1602,KN87338,No,Basic,High School or Below,2011-02-19,Employed,F,Rural,Offer4,Medsize,2726.392968,48039,68,4,37,0,1,11.451889,19,2,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
1603,LT89398,No,Extended,High School or Below,2011-01-13,Unemployed,M,Suburban,Offer4,Small,3420.452207,0,92,2,38,0,1,441.6,13,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,0,1,0
1605,PR41853,No,Basic,Bachelor,2011-01-02,Unemployed,F,Rural,Offer1,Medsize,4358.553534,0,118,18,91,0,1,101.826804,2,1,2011,Lower Bound,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0,0,1
1606,LH92841,No,Extended,Bachelor,2011-02-05,Employed,F,Rural,Offer1,Medsize,7255.953792,88891,89,17,56,0,3,50.528355,5,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,0,1
1607,XR84971,No,Extended,Doctor,2011-02-18,Employed,F,Rural,Offer1,Medsize,23515.85325,36537,85,19,4,0,2,165.309001,18,2,2011,Lower Bound,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1,2,0,1
1608,BP83941,No,Basic,Master,2011-02-21,Unemployed,F,Suburban,Offer3,Medsize,8396.327608,0,115,18,80,1,3,552.0,21,2,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0,1,1
1609,PY80449,No,Extended,High School or Below,2011-01-29,Employed,M,Suburban,Offer1,Medsize,5170.976384,53603,132,30,1,1,1,697.272246,29,1,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1,2,1,1
1610,ET22260,No,Extended,Doctor,2011-01-29,Unemployed,M,Rural,Offer1,Medsize,5585.30807,0,80,14,17,0,9,6.281344,29,1,2011,Lower Bound,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,0,0,1
1611,OF47250,No,Basic,Doctor,2011-02-15,Employed,F,Rural,Offer2,Medsize,8639.49502,92374,107,16,9,1,3,220.018279,15,2,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,2,0,1
1612,WB58031,No,Basic,High School or Below,2011-02-20,Employed,M,Suburban,Offer1,Medsize,5281.833471,39658,66,32,53,0,7,316.8,20,2,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,1,1
1613,UV80201,No,Basic,Bachelor,2011-02-16,Unemployed,F,Suburban,Offer1,Medsize,8385.252347,0,116,0,35,0,7,556.8,16,2,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,1,1
1614,PY10605,No,Basic,Bachelor,2011-01-23,Unemployed,M,Suburban,Offer1,Medsize,4633.101259,0,70,0,86,0,3,336.0,23,1,2011,Q1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,0,1,1
1615,JI82682,No,Basic,High School or Below,2011-01-03,Unemployed,F,Suburban,Offer1,Medsize,2480.392738,0,65,1,60,0,1,328.314222,3,1,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,1
1616,BU14748,No,Extended,High School or Below,2011-02-14,Employed,M,Suburban,Offer4,Medsize,3618.686938,50755,91,21,25,0,1,436.8,14,2,2011,Q3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1,2,1,1
1617,QS75550,No,Basic,Bachelor,2011-01-07,Employed,F,Urban,Offer1,Medsize,2480.045899,93383,62,31,64,0,1,244.212286,7,1,2011,Lower Bound,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,2,2,1
1618,LD26428,No,Basic,Bachelor,2011-02-14,Unemployed,M,Suburban,Offer2,Medsize,4893.291507,0,73,11,56,0,5,680.047456,14,2,2011,Upper Bound,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,0,1,1
1619,MY43761,No,Extended,High School or Below,2011-02-23,Employed,M,Suburban,Offer2,Large,10737.68425,50607,137,15,0,0,9,657.6,23,2,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,2,1,2
1620,LO77543,Yes,Basic,College,2011-02-25,Employed,M,Suburban,Offer1,Medsize,2616.613903,72302,66,6,27,0,1,316.8,25,2,2011,Q1,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0,2,1,1
1623,ZU74482,Yes,Basic,College,2011-02-06,Employed,M,Urban,Offer2,Medsize,7507.455372,60920,64,10,61,0,2,231.201886,6,2,2011,Lower Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,2,2,1
1624,NL74789,No,Premium,Bachelor,2011-02-14,Unemployed,F,Suburban,Offer1,Medsize,7324.928202,0,105,4,98,0,6,504.0,14,2,2011,Q3,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,2,0,1,1
1625,YU86594,No,Basic,High School or Below,2011-02-10,Employed,M,Rural,Offer1,Medsize,5333.038137,55674,66,10,95,0,3,81.710575,10,2,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,0,1
1627,HS28694,No,Basic,High School or Below,2011-02-19,Employed,F,Rural,Offer4,Medsize,2829.863912,25317,71,15,97,0,1,50.422181,19,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,2,0,1
1628,IL83479,No,Extended,College,2011-01-02,Employed,F,Suburban,Offer3,Medsize,3483.630439,42983,86,28,18,0,1,412.8,2,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,2,1,1
1629,EF87528,Yes,Basic,College,2011-01-01,Retired,M,Suburban,Offer2,Medsize,4636.54647,26802,66,7,43,1,5,316.8,1,1,2011,Q1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,0,1,1,1
1630,IV74747,No,Extended,Doctor,2011-01-12,Unemployed,M,Suburban,Offer4,Medsize,17530.03658,0,97,27,96,0,2,469.229028,12,1,2011,Q3,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,0,1,1
1631,JZ81608,No,Extended,High School or Below,2011-02-10,Employed,M,Rural,Offer4,Medsize,6978.719808,53808,88,26,91,0,7,189.835063,10,2,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,0,1
1632,EO40136,No,Basic,College,2011-01-24,Employed,F,Urban,Offer2,Small,2912.248444,93403,73,18,32,0,1,295.224598,24,1,2011,Q1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,2,2,0
1634,PO89542,No,Basic,Bachelor,2011-02-28,Unemployed,F,Suburban,Offer1,Medsize,5009.808888,0,68,21,69,0,7,326.4,28,2,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,0,1,1
1635,FX57380,Yes,Basic,Bachelor,2011-02-17,Employed,F,Urban,Offer2,Medsize,5217.513287,39854,66,6,4,0,7,261.930545,17,2,2011,Lower Bound,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2,2,1
1637,BC97773,No,Basic,Master,2011-02-17,Employed,F,Suburban,Offer1,Large,2864.544017,91368,71,13,95,0,1,395.328407,17,2,2011,Q3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,2,1,2
1638,MN34012,No,Basic,Bachelor,2011-02-25,Unemployed,M,Suburban,Offer1,Medsize,8403.910248,0,115,11,63,0,8,552.0,25,2,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,0,1,1
1639,KY29506,No,Premium,College,2011-02-27,Employed,F,Suburban,Offer1,Small,20395.96875,92850,104,3,28,1,2,499.2,27,2,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,2,2,1,0
1640,LC44944,No,Premium,Doctor,2011-01-21,Unemployed,F,Suburban,Offer2,Small,36470.3024,0,113,0,9,3,2,813.6,21,1,2011,Upper Bound,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,0,1,0
1641,HC20975,No,Basic,Bachelor,2011-01-19,Employed,M,Suburban,Offer1,Large,16727.77186,30915,72,1,6,2,2,345.6,19,1,2011,Q1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,1,2
1642,IF87079,No,Basic,Master,2011-02-14,Employed,F,Rural,Offer1,Medsize,5801.128252,48927,72,1,51,0,9,139.354893,14,2,2011,Lower Bound,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,0,1
1643,EP18940,No,Extended,Bachelor,2011-01-01,Unemployed,F,Suburban,Offer1,Medsize,9472.973811,0,86,30,32,0,2,412.8,1,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0,1,1
1644,SB44003,Yes,Extended,College,2011-02-01,Employed,F,Rural,Offer2,Medsize,10484.91535,61108,89,22,93,0,2,49.451117,1,2,2011,Lower Bound,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,2,0,1
1645,MK15785,No,Basic,Master,2011-02-24,Employed,M,Suburban,Offer4,Medsize,4387.31087,48015,110,24,57,0,1,528.0,24,2,2011,Q3,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,1,1
1646,VP89545,No,Basic,College,2011-02-01,Unemployed,M,Suburban,Offer1,Medsize,4522.883533,0,61,8,78,0,9,292.8,1,2,2011,Q1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0,0,1,1
1647,HJ58678,No,Basic,College,2011-02-10,Employed,F,Urban,Offer3,Medsize,5418.152088,57587,68,4,83,0,7,257.090387,10,2,2011,Lower Bound,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,2,1
1648,SH51981,No,Basic,College,2011-02-21,Employed,M,Suburban,Offer3,Small,5246.057249,70301,67,7,43,0,7,328.942798,21,2,2011,Q1,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,2,1,0
1649,IA52178,No,Premium,College,2011-02-12,Employed,F,Suburban,Offer4,Medsize,15785.29692,81119,196,3,67,0,3,940.8,12,2,2011,Upper Bound,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2,2,1,1
1650,WC42895,No,Basic,Bachelor,2011-02-13,Employed,F,Rural,Offer2,Medsize,22110.39804,65724,70,13,66,0,2,14.518312,13,2,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,0,1
1651,OP54725,No,Premium,College,2011-01-29,Employed,M,Suburban,Offer1,Small,9540.923395,53351,119,4,7,0,6,571.2,29,1,2011,Upper Bound,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,2,1,0
1652,YM77369,No,Premium,High School or Below,2011-02-28,Employed,M,Urban,Offer4,Large,4756.12617,56146,119,0,91,0,1,401.785805,28,2,2011,Q3,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,2,2,2,2
1653,WV15213,No,Basic,Bachelor,2011-01-09,Employed,M,Rural,Offer1,Medsize,2447.053134,84658,62,21,93,0,1,44.780402,9,1,2011,Lower Bound,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
